Antecedents,Consequents,Support,Confidence,Lift
['Normal Depression'],High PreTest,0.5445544554455446,0.7432432432432433,1.0076183566116452
"['Normal Stress', 'Normal Depression']",High PostTest,0.6732673267326733,0.9379310344827587,1.0024448093413612
"['Moderate CRF', 'Normal Stress', 'Normal Depression']",High PostTest,0.5594059405940595,0.9416666666666668,1.006437389770723
"['Normal Stress', 'Normal Depression']",High PreTest,0.5346534653465347,0.7448275862068966,1.009766257810692
"['High PreTest', 'Normal Depression']",High PostTest,0.5148514851485149,0.9454545454545454,1.0104858104858103
"['High PostTest', 'Normal Depression']",High PreTest,0.5148514851485149,0.7536231884057971,1.0216904970333625
"['Normal Depression', 'Moderate ESF']",High PreTest,0.4603960396039604,0.7622950819672132,1.033447023875014
"['Moderate CRF', 'Normal Depression']",High PreTest,0.4603960396039604,0.7622950819672132,1.033447023875014
"['High PreTest', 'Normal Stress', 'Normal Depression']",High PostTest,0.5099009900990099,0.9537037037037037,1.019302371154223
"['High PostTest', 'Normal Stress', 'Normal Depression']",High PreTest,0.5099009900990099,0.7573529411764706,1.026746940386893
"['Normal Stress', 'Normal Depression', 'Moderate ESF']",High PreTest,0.4504950495049505,0.7647058823529412,1.0367153572838532
"['High PreTest', 'Normal Depression', 'Moderate ESF']",High PostTest,0.43564356435643564,0.9462365591397849,1.011321613472151
"['High PostTest', 'Normal Depression', 'Moderate ESF']",High PreTest,0.43564356435643564,0.7787610619469025,1.0557700302904316
"['High PreTest', 'Normal Stress', 'Normal Depression', 'Moderate ESF']",High PostTest,0.4306930693069307,0.956043956043956,1.0218035932321645
"['High PostTest', 'Normal Stress', 'Normal Depression', 'Moderate ESF']",High PreTest,0.4306930693069307,0.7837837837837837,1.0625793578813711
"['Moderate CRF', 'Normal Stress', 'Normal Depression']",High PreTest,0.45544554455445546,0.7666666666666667,1.0393736017897093
"['Moderate CRF', 'High PreTest', 'Normal Depression']",High PostTest,0.43564356435643564,0.9462365591397849,1.011321613472151
"['Moderate CRF', 'High PostTest', 'Normal Depression']",High PreTest,0.43564356435643564,0.7719298245614036,1.0465088896738493
"['Moderate CRF', 'Normal Depression', 'Moderate ESF']",High PreTest,0.400990099009901,0.7714285714285715,1.0458293384467883
"['Moderate CRF', 'High PreTest', 'Normal Stress', 'Normal Depression']",High PostTest,0.43564356435643564,0.9565217391304347,1.0223142397055438
"['Moderate CRF', 'High PostTest', 'Normal Stress', 'Normal Depression']",High PreTest,0.43564356435643564,0.7787610619469025,1.0557700302904316
"['Moderate CRF', 'Normal Stress', 'Normal Depression', 'Moderate ESF']",High PreTest,0.39603960396039606,0.7766990291262136,1.0529745227080212
"['Moderate CRF', 'High PreTest', 'Normal Depression', 'Moderate ESF']",High PostTest,0.37623762376237624,0.9382716049382716,1.002808805277941
"['Moderate CRF', 'High PostTest', 'Normal Depression', 'Moderate ESF']",High PreTest,0.37623762376237624,0.7835051546391752,1.0622016190410295
"['Moderate ESF', 'Moderate CRF', 'High PreTest', 'Normal Stress', 'Normal Depression']",High PostTest,0.37623762376237624,0.95,1.0153439153439152
"['Moderate ESF', 'Moderate CRF', 'Normal Stress', 'Normal Depression', 'High PostTest']",High PreTest,0.37623762376237624,0.7916666666666667,1.0732662192393738
['High TP'],High PostTest,0.6683168316831684,0.9440559440559442,1.008991008991009
['High TP'],High PreTest,0.5445544554455446,0.7692307692307693,1.0428497676819826
"['Normal Stress', 'High TP']",High PostTest,0.594059405940594,0.9448818897637795,1.0098737657792776
"['High TP', 'Moderate ESF']",High PostTest,0.5544554455445545,0.9491525423728815,1.01443816698054
"['High TP', 'Normal Stress', 'Moderate ESF']",High PostTest,0.4900990099009901,0.9519230769230769,1.0173992673992673
"['Normal Depression', 'High TP']",High PostTest,0.5247524752475248,0.9380530973451326,1.0025752680619935
"['Normal Stress', 'Normal Depression', 'High TP']",High PostTest,0.5148514851485149,0.9454545454545454,1.0104858104858103
"['High TP', 'Normal Stress', 'Normal Depression', 'Moderate ESF']",High PostTest,0.4207920792079208,0.9444444444444444,1.0094062316284538
"['Moderate CRF', 'High TP']",High PostTest,0.5247524752475248,0.9464285714285714,1.0115268329554044
"['Moderate CRF', 'Normal Stress', 'High TP']",High PostTest,0.47029702970297027,0.95,1.0153439153439152
"['Moderate CRF', 'High TP', 'Moderate ESF']",High PostTest,0.4504950495049505,0.9479166666666667,1.0131172839506173
"['Moderate CRF', 'High TP', 'Normal Stress', 'Moderate ESF']",High PostTest,0.400990099009901,0.9529411764705883,1.0184873949579831
"['Moderate CRF', 'Normal Depression', 'High TP']",High PostTest,0.4207920792079208,0.9444444444444444,1.0094062316284538
"['Moderate CRF', 'Normal Stress', 'Normal Depression', 'High TP']",High PostTest,0.4158415841584158,0.9545454545454545,1.02020202020202
"['Moderate ESF', 'Moderate CRF', 'High TP', 'Normal Stress', 'Normal Depression']",High PostTest,0.35148514851485146,0.9466666666666667,1.0117813051146385
"['High PreTest', 'High TP']",High PostTest,0.5148514851485149,0.9454545454545454,1.0104858104858103
"['High PostTest', 'High TP']",High PreTest,0.5148514851485149,0.7703703703703704,1.0443947303007706
"['Normal Stress', 'High TP']",High PreTest,0.4801980198019802,0.7637795275590551,1.0354594937377795
"['High TP', 'Moderate ESF']",High PreTest,0.46534653465346537,0.7966101694915255,1.0799681492435447
"['Moderate CRF', 'High TP']",High PreTest,0.4405940594059406,0.7946428571428571,1.0773010546500479
"['Normal Depression', 'High TP']",High PreTest,0.4306930693069307,0.7699115044247786,1.0437726435825858
"['High PreTest', 'Normal Stress', 'High TP']",High PostTest,0.45544554455445546,0.9484536082474228,1.013691158021055
"['High PostTest', 'Normal Stress', 'High TP']",High PreTest,0.45544554455445546,0.7666666666666667,1.0393736017897093
"['High PreTest', 'High TP', 'Moderate ESF']",High PostTest,0.44554455445544555,0.9574468085106382,1.023302938196555
"['High TP', 'High PostTest', 'Moderate ESF']",High PreTest,0.44554455445544555,0.8035714285714285,1.089405560882071
"['High TP', 'Normal Stress', 'Moderate ESF']",High PreTest,0.41089108910891087,0.798076923076923,1.0819566339700568
"['High PreTest', 'High TP', 'Normal Stress', 'Moderate ESF']",High PostTest,0.39603960396039606,0.9638554216867471,1.0301523554535603
"['High PostTest', 'High TP', 'Normal Stress', 'Moderate ESF']",High PreTest,0.39603960396039606,0.8080808080808082,1.0955189478679412
"['Moderate CRF', 'High PreTest', 'High TP']",High PostTest,0.4158415841584158,0.9438202247191011,1.0087390761548065
"['Moderate CRF', 'High PostTest', 'High TP']",High PreTest,0.4158415841584158,0.7924528301886792,1.0743320248195516
"['Moderate CRF', 'High TP', 'Moderate ESF']",High PreTest,0.3910891089108911,0.8229166666666667,1.1156319910514543
"['Moderate CRF', 'Normal Stress', 'High TP']",High PreTest,0.3910891089108911,0.79,1.071006711409396
"['Moderate CRF', 'High PreTest', 'High TP', 'Moderate ESF']",High PostTest,0.3712871287128713,0.9493670886075949,1.0146674703636729
"['Moderate CRF', 'High TP', 'High PostTest', 'Moderate ESF']",High PreTest,0.3712871287128713,0.8241758241758241,1.117339036802124
"['Moderate CRF', 'High PreTest', 'Normal Stress', 'High TP']",High PostTest,0.3712871287128713,0.9493670886075949,1.0146674703636729
"['Moderate CRF', 'High PostTest', 'Normal Stress', 'High TP']",High PreTest,0.3712871287128713,0.7894736842105263,1.070293182620982
"['Moderate CRF', 'High TP', 'Normal Stress', 'Moderate ESF']",High PreTest,0.3465346534653465,0.8235294117647058,1.1164626924595342
"['Moderate ESF', 'Moderate CRF', 'High PreTest', 'High TP', 'Normal Stress']",High PostTest,0.3316831683168317,0.9571428571428573,1.0229780801209374
"['Moderate ESF', 'Moderate CRF', 'High TP', 'Normal Stress', 'High PostTest']",High PreTest,0.3316831683168317,0.8271604938271605,1.1213853674703786
"['Normal Stress', 'Normal Depression', 'High TP']",High PreTest,0.4207920792079208,0.7727272727272726,1.0475899938987185
"['High PreTest', 'Normal Depression', 'High TP']",High PostTest,0.40594059405940597,0.942528735632184,1.0073587544851912
"['High PostTest', 'Normal Depression', 'High TP']",High PreTest,0.40594059405940597,0.7735849056603774,1.0487526908952767
"['High TP', 'Normal Depression', 'Moderate ESF']",High PreTest,0.3712871287128713,0.8064516129032258,1.0933102403117558
"['Moderate CRF', 'Normal Depression', 'High TP']",High PreTest,0.3564356435643564,0.7999999999999999,1.0845637583892618
"['High PreTest', 'Normal Stress', 'Normal Depression', 'High TP']",High PostTest,0.400990099009901,0.9529411764705883,1.0184873949579831
"['High PostTest', 'Normal Stress', 'Normal Depression', 'High TP']",High PreTest,0.400990099009901,0.7788461538461539,1.0558853897780072
"['High TP', 'Normal Stress', 'Normal Depression', 'Moderate ESF']",High PreTest,0.3613861386138614,0.8111111111111111,1.0996271439224459
"['High PreTest', 'High TP', 'Normal Depression', 'Moderate ESF']",High PostTest,0.35148514851485146,0.9466666666666667,1.0117813051146385
"['High PostTest', 'High TP', 'Normal Depression', 'Moderate ESF']",High PreTest,0.35148514851485146,0.8160919540229885,1.1063796960580112
"['Moderate ESF', 'High PreTest', 'High TP', 'Normal Stress', 'Normal Depression']",High PostTest,0.3465346534653465,0.958904109589041,1.0248604769152714
"['Moderate ESF', 'High TP', 'Normal Stress', 'Normal Depression', 'High PostTest']",High PreTest,0.3465346534653465,0.8235294117647058,1.1164626924595342
"['Moderate CRF', 'Normal Stress', 'Normal Depression', 'High TP']",High PreTest,0.35148514851485146,0.8068181818181818,1.0938071995118974
"['Moderate CRF', 'High PreTest', 'Normal Depression', 'High TP']",High PostTest,0.33663366336633666,0.9444444444444445,1.0094062316284538
"['Moderate CRF', 'High PostTest', 'Normal Depression', 'High TP']",High PreTest,0.33663366336633666,0.8,1.0845637583892618
"['Moderate CRF', 'High TP', 'Normal Depression', 'Moderate ESF']",High PreTest,0.31683168316831684,0.8311688311688311,1.1268194892355965
"['Moderate CRF', 'High PreTest', 'High TP', 'Normal Stress', 'Normal Depression']",High PostTest,0.33663366336633666,0.9577464788732396,1.0236232208063196
"['Moderate CRF', 'High TP', 'Normal Stress', 'Normal Depression', 'High PostTest']",High PreTest,0.33663366336633666,0.8095238095238096,1.0974752317034198
"['Moderate ESF', 'Moderate CRF', 'High TP', 'Normal Stress', 'Normal Depression']",High PreTest,0.3118811881188119,0.84,1.1387919463087248
['Low CN'],High PostTest,0.6138613861386139,0.9393939393939393,1.0040083373416706
"['Low CN', 'Normal Stress']",High PostTest,0.599009900990099,0.937984496124031,1.0025019482383823
"['Low CN', 'Normal Depression']",High PostTest,0.504950495049505,0.9357798165137614,1.0001456239988349
"['Low CN', 'High TP']",High PostTest,0.49504950495049505,0.9433962264150942,1.0082859139462912
"['Low CN', 'Normal Stress', 'High TP']",High PostTest,0.4801980198019802,0.9417475728155339,1.0065238608927929
"['Low CN', 'Normal Depression', 'High TP']",High PostTest,0.4207920792079208,0.9444444444444444,1.0094062316284538
"['Low CN', 'Normal Stress', 'Normal Depression', 'High TP']",High PostTest,0.4158415841584158,0.9438202247191011,1.0087390761548065
"['Moderate CRF', 'Low CN', 'High TP']",High PostTest,0.38613861386138615,0.9397590361445783,1.0043985465672212
"['Moderate CRF', 'Low CN', 'Normal Stress', 'High TP']",High PostTest,0.37623762376237624,0.9382716049382716,1.002808805277941
"['Moderate CRF', 'Low CN', 'Normal Depression', 'High TP']",High PostTest,0.3316831683168317,0.943661971830986,1.008569938147403
"['Low CN', 'Moderate CRF', 'High TP', 'Normal Stress', 'Normal Depression']",High PostTest,0.32673267326732675,0.942857142857143,1.0077097505668935
"['Low CN', 'High TP', 'Moderate ESF']",High PostTest,0.400990099009901,0.9418604651162792,1.0066445182724253
"['Low CN', 'High TP', 'Normal Stress', 'Moderate ESF']",High PostTest,0.3910891089108911,0.9404761904761906,1.0051650289745528
"['Moderate CRF', 'Low CN', 'High TP', 'Moderate ESF']",High PostTest,0.32673267326732675,0.942857142857143,1.0077097505668935
"['Low CN', 'Moderate ESF', 'Moderate CRF', 'High TP', 'Normal Stress']",High PostTest,0.31683168316831684,0.9411764705882353,1.0059134765017117
"['High PreTest', 'Low CN']",High PostTest,0.4405940594059406,0.9468085106382979,1.0119329055499267
"['Moderate CRF', 'Low CN']",High PreTest,0.39603960396039606,0.7407407407407407,1.0042257022122794
"['Low CN', 'High TP']",High PreTest,0.3910891089108911,0.7452830188679245,1.010383690008864
"['High PreTest', 'Low CN', 'Normal Stress']",High PostTest,0.4306930693069307,0.9456521739130435,1.0106970324361628
"['Moderate CRF', 'Low CN', 'Normal Stress']",High PreTest,0.3910891089108911,0.7452830188679245,1.010383690008864
"['Moderate CRF', 'High PreTest', 'Low CN']",High PostTest,0.3712871287128713,0.9375,1.001984126984127
"['Moderate CRF', 'Low CN', 'High PostTest']",High PreTest,0.3712871287128713,0.7425742574257426,1.0067114093959733
"['Moderate CRF', 'High PreTest', 'Low CN', 'Normal Stress']",High PostTest,0.36633663366336633,0.9367088607594937,1.0011385707588238
"['Moderate CRF', 'Low CN', 'High PostTest', 'Normal Stress']",High PreTest,0.36633663366336633,0.7474747474747475,1.0133550267778457
"['Low CN', 'Normal Stress', 'High TP']",High PreTest,0.3811881188118812,0.7475728155339806,1.0134879781064703
"['High PreTest', 'Low CN', 'High TP']",High PostTest,0.3712871287128713,0.9493670886075949,1.0146674703636729
"['Low CN', 'High PostTest', 'High TP']",High PreTest,0.3712871287128713,0.75,1.016778523489933
"['Moderate CRF', 'Low CN', 'High TP']",High PreTest,0.3217821782178218,0.783132530120482,1.0616964502304522
"['High PreTest', 'Low CN', 'Normal Stress', 'High TP']",High PostTest,0.3613861386138614,0.948051948051948,1.0132618704047274
"['Low CN', 'High PostTest', 'Normal Stress', 'High TP']",High PreTest,0.3613861386138614,0.7525773195876289,1.0202726077630941
"['Moderate CRF', 'Low CN', 'Normal Stress', 'High TP']",High PreTest,0.31683168316831684,0.7901234567901234,1.0711740823597646
"['Moderate CRF', 'High PreTest', 'Low CN', 'High TP']",High PostTest,0.30198019801980197,0.9384615384615385,1.003011803011803
"['Moderate CRF', 'Low CN', 'High PostTest', 'High TP']",High PreTest,0.30198019801980197,0.782051282051282,1.0602305971433488
"['High PreTest', 'Low CN', 'Normal Depression']",High PostTest,0.36633663366336633,0.9487179487179487,1.0139736806403472
"['Low CN', 'Normal Depression', 'High TP']",High PreTest,0.3316831683168317,0.7444444444444445,1.0092468307233409
"['Moderate CRF', 'Low CN', 'Normal Depression']",High PreTest,0.3316831683168317,0.752808988764045,1.0205866827539403
"['High PreTest', 'Low CN', 'Normal Stress', 'Normal Depression']",High PostTest,0.36633663366336633,0.9487179487179487,1.0139736806403472
"['Low CN', 'Normal Stress', 'Normal Depression', 'High TP']",High PreTest,0.3316831683168317,0.752808988764045,1.0205866827539403
"['High PreTest', 'Low CN', 'Normal Depression', 'High TP']",High PostTest,0.31683168316831684,0.9552238805970149,1.0209271104793491
"['Low CN', 'High PostTest', 'Normal Depression', 'High TP']",High PreTest,0.31683168316831684,0.7529411764705882,1.020765890248717
"['Low CN', 'High PreTest', 'High TP', 'Normal Stress', 'Normal Depression']",High PostTest,0.31683168316831684,0.9552238805970149,1.0209271104793491
"['Low CN', 'High TP', 'Normal Stress', 'Normal Depression', 'High PostTest']",High PreTest,0.31683168316831684,0.761904761904762,1.0329178651326303
"['Moderate CRF', 'Low CN', 'Normal Stress', 'Normal Depression']",High PreTest,0.3316831683168317,0.7613636363636364,1.0321842586943257
"['Moderate CRF', 'High PreTest', 'Low CN', 'Normal Depression']",High PostTest,0.3118811881188119,0.9402985074626865,1.0049751243781093
"['Moderate CRF', 'Low CN', 'High PostTest', 'Normal Depression']",High PreTest,0.3118811881188119,0.7590361445783133,1.029028867146438
"['Low CN', 'Moderate CRF', 'High PreTest', 'Normal Stress', 'Normal Depression']",High PostTest,0.3118811881188119,0.9402985074626865,1.0049751243781093
"['Low CN', 'Moderate CRF', 'Normal Stress', 'Normal Depression', 'High PostTest']",High PreTest,0.3118811881188119,0.7682926829268292,1.041577999672614
"['High PreTest', 'Low CN', 'Moderate ESF']",High PostTest,0.3613861386138614,0.948051948051948,1.0132618704047274
"['Low CN', 'Normal Depression', 'Moderate ESF']",High PreTest,0.3316831683168317,0.752808988764045,1.0205866827539403
"['Low CN', 'High TP', 'Moderate ESF']",High PreTest,0.3316831683168317,0.7790697674418605,1.0561885437802405
"['Moderate CRF', 'Low CN', 'Moderate ESF']",High PreTest,0.3316831683168317,0.7444444444444445,1.0092468307233409
"['High PreTest', 'Low CN', 'Normal Stress', 'Moderate ESF']",High PostTest,0.3564356435643564,0.9473684210526315,1.012531328320802
"['Low CN', 'High PostTest', 'Normal Stress', 'Moderate ESF']",High PreTest,0.3564356435643564,0.7422680412371134,1.006296270670449
"['Low CN', 'Normal Stress', 'Normal Depression', 'Moderate ESF']",High PreTest,0.3316831683168317,0.7613636363636364,1.0321842586943257
"['High PreTest', 'Low CN', 'Normal Depression', 'Moderate ESF']",High PostTest,0.3118811881188119,0.9402985074626865,1.0049751243781093
"['Low CN', 'High PostTest', 'Normal Depression', 'Moderate ESF']",High PreTest,0.3118811881188119,0.7682926829268292,1.041577999672614
"['Low CN', 'Moderate ESF', 'High PreTest', 'Normal Stress', 'Normal Depression']",High PostTest,0.3118811881188119,0.9402985074626865,1.0049751243781093
"['Low CN', 'Moderate ESF', 'Normal Stress', 'Normal Depression', 'High PostTest']",High PreTest,0.3118811881188119,0.7777777777777777,1.0544369873228931
"['Low CN', 'High TP', 'Normal Stress', 'Moderate ESF']",High PreTest,0.32673267326732675,0.7857142857142858,1.065196548418025
"['High PreTest', 'Low CN', 'High TP', 'Moderate ESF']",High PostTest,0.31683168316831684,0.9552238805970149,1.0209271104793491
"['High PostTest', 'Low CN', 'High TP', 'Moderate ESF']",High PreTest,0.31683168316831684,0.7901234567901234,1.0711740823597646
"['Low CN', 'Moderate ESF', 'High PreTest', 'High TP', 'Normal Stress']",High PostTest,0.3118811881188119,0.9545454545454545,1.02020202020202
"['Low CN', 'Moderate ESF', 'High TP', 'Normal Stress', 'High PostTest']",High PreTest,0.3118811881188119,0.7974683544303797,1.0811315945968907
"['Moderate CRF', 'Low CN', 'Normal Stress', 'Moderate ESF']",High PreTest,0.32673267326732675,0.75,1.016778523489933
"['Moderate CRF', 'High PreTest', 'Low CN', 'Moderate ESF']",High PostTest,0.3118811881188119,0.9402985074626865,1.0049751243781093
"['Moderate CRF', 'Low CN', 'High PostTest', 'Moderate ESF']",High PreTest,0.3118811881188119,0.75,1.016778523489933
"['Low CN', 'Moderate ESF', 'Moderate CRF', 'High PreTest', 'Normal Stress']",High PostTest,0.3069306930693069,0.9393939393939393,1.0040083373416706
"['Low CN', 'Moderate ESF', 'Moderate CRF', 'Normal Stress', 'High PostTest']",High PreTest,0.3069306930693069,0.7560975609756097,1.0250450155508266
"['High CP', 'Low CN', 'Normal Stress']",High PreTest,0.35148514851485146,0.7395833333333334,1.0026565995525727
"['High CP', 'Low CN', 'High TP']",High PreTest,0.33663366336633666,0.7391304347826088,1.002042602859644
"['High CP', 'Low CN', 'High PostTest']",High PreTest,0.33663366336633666,0.7391304347826088,1.002042602859644
"['High CP', 'Low CN', 'High PreTest']",High PostTest,0.33663366336633666,0.9444444444444445,1.0094062316284538
"['High CP', 'Low CN', 'Normal Depression']",High PreTest,0.3118811881188119,0.7411764705882353,1.0048164232135808
"['High CP', 'Low CN', 'Normal Stress', 'High TP']",High PreTest,0.3316831683168317,0.7444444444444445,1.0092468307233409
"['High PreTest', 'Low CN', 'Normal Stress', 'High CP']",High PostTest,0.3316831683168317,0.943661971830986,1.008569938147403
"['High CP', 'Low CN', 'High PostTest', 'Normal Stress']",High PreTest,0.3316831683168317,0.7444444444444445,1.0092468307233409
"['High PreTest', 'Low CN', 'High CP', 'High TP']",High PostTest,0.31683168316831684,0.9411764705882353,1.0059134765017117
"['High CP', 'Low CN', 'High PostTest', 'High TP']",High PreTest,0.31683168316831684,0.7441860465116279,1.0088965194318713
"['Low CN', 'High PreTest', 'High TP', 'High CP', 'Normal Stress']",High PostTest,0.3118811881188119,0.9402985074626865,1.0049751243781093
"['Low CN', 'High TP', 'High CP', 'Normal Stress', 'High PostTest']",High PreTest,0.3118811881188119,0.75,1.016778523489933
"['High CP', 'Low CN', 'Normal Stress', 'Normal Depression']",High PreTest,0.3118811881188119,0.75,1.016778523489933
"['High CP', 'Low CN']",High PostTest,0.45544554455445546,0.9387755102040817,1.0033473706943095
"['High CP', 'Low CN', 'Normal Stress']",High PostTest,0.44554455445544555,0.9375000000000001,1.001984126984127
"['High CP', 'Low CN', 'Normal Depression']",High PostTest,0.39603960396039606,0.9411764705882354,1.005913476501712
"['High CP', 'Low CN', 'Normal Stress', 'Normal Depression']",High PostTest,0.3910891089108911,0.9404761904761906,1.0051650289745528
"['High CP', 'Low CN', 'Normal Depression', 'High TP']",High PostTest,0.3712871287128713,0.9375,1.001984126984127
"['Low CN', 'High TP', 'High CP', 'Normal Stress', 'Normal Depression']",High PostTest,0.36633663366336633,0.9367088607594937,1.0011385707588238
"['High CP', 'Low CN', 'Moderate ESF']",High PostTest,0.3613861386138614,0.9358974358974358,1.0002713336046667
"['Moderate CRF', 'High CP', 'Low CN', 'Normal Depression']",High PostTest,0.3069306930693069,0.9393939393939393,1.0040083373416706
"['Low CN', 'Moderate CRF', 'High CP', 'Normal Stress', 'Normal Depression']",High PostTest,0.30198019801980197,0.9384615384615385,1.003011803011803
"['Low CN', 'High PostTest']",Positive Delta,0.4405940594059406,0.717741935483871,1.0282544040265387
"['Low CN', 'Positive Delta']",High PostTest,0.4405940594059406,0.978021978021978,1.0452933310076167
"['High CP', 'Low CN']",Positive Delta,0.3465346534653465,0.7142857142857143,1.0233029381965553
"['Low CN', 'High PostTest', 'Normal Stress']",Positive Delta,0.4306930693069307,0.71900826446281,1.030068577457359
"['Low CN', 'Positive Delta', 'Normal Stress']",High PostTest,0.4306930693069307,0.9775280898876404,1.0447654717317638
"['Low CN', 'High PostTest', 'Normal Depression']",Positive Delta,0.36633663366336633,0.7254901960784313,1.0393547489917954
"['Low CN', 'Positive Delta', 'Normal Depression']",High PostTest,0.36633663366336633,0.9736842105263158,1.0406571985519353
"['Low CN', 'Positive Delta', 'Normal Stress', 'Normal Depression']",High PostTest,0.3613861386138614,0.9733333333333333,1.0402821869488534
"['Low CN', 'High PostTest', 'Normal Stress', 'Normal Depression']",Positive Delta,0.3613861386138614,0.7227722772277227,1.0354609929078014
"['Low CN', 'High PostTest', 'High TP']",Positive Delta,0.3465346534653465,0.7,1.0028368794326241
"['Low CN', 'Positive Delta', 'High TP']",High PostTest,0.3465346534653465,0.9722222222222222,1.0390946502057612
"['Low CN', 'Normal Depression', 'High TP']",Positive Delta,0.31683168316831684,0.7111111111111111,1.018754925137904
"['Low CN', 'Positive Delta', 'Normal Stress', 'High TP']",High PostTest,0.33663366336633666,0.9714285714285715,1.038246409674981
"['Low CN', 'High PostTest', 'Normal Stress', 'High TP']",Positive Delta,0.33663366336633666,0.7010309278350516,1.0043138115083718
"['Low CN', 'Normal Stress', 'Normal Depression', 'High TP']",Positive Delta,0.3118811881188119,0.7078651685393258,1.0141047095386087
"['Low CN', 'Positive Delta', 'Normal Depression', 'High TP']",High PostTest,0.3069306930693069,0.96875,1.035383597883598
"['Low CN', 'High PostTest', 'Normal Depression', 'High TP']",Positive Delta,0.3069306930693069,0.7294117647058823,1.0449728827701295
"['Low CN', 'Positive Delta', 'High TP', 'Normal Stress', 'Normal Depression']",High PostTest,0.30198019801980197,0.9682539682539683,1.0348534475518603
"['Low CN', 'High TP', 'Normal Stress', 'Normal Depression', 'High PostTest']",Positive Delta,0.30198019801980197,0.7261904761904762,1.0403579871664979
"['Moderate CRF', 'Low CN', 'Positive Delta']",High PostTest,0.3465346534653465,0.9859154929577465,1.0537297861241524
"['Moderate CRF', 'Low CN', 'Positive Delta', 'Normal Stress']",High PostTest,0.33663366336633666,0.9855072463768115,1.0532934590905605
"['High CP', 'Low CN', 'Normal Stress']",Positive Delta,0.3415841584158416,0.7187500000000001,1.029698581560284
"['High CP', 'Low CN', 'High PostTest']",Positive Delta,0.33663366336633666,0.7391304347826088,1.0588960838729573
"['High CP', 'Low CN', 'Positive Delta']",High PostTest,0.33663366336633666,0.9714285714285715,1.038246409674981
"['High CP', 'Low CN', 'High TP']",Positive Delta,0.3217821782178218,0.7065217391304348,1.0121800801726797
"['High CP', 'Low CN', 'Normal Depression']",Positive Delta,0.31683168316831684,0.7529411764705882,1.0786816854401335
"['High CP', 'Low CN', 'Positive Delta', 'Normal Stress']",High PostTest,0.3316831683168317,0.9710144927536232,1.0378038493980521
"['High CP', 'Low CN', 'High PostTest', 'Normal Stress']",Positive Delta,0.3316831683168317,0.7444444444444445,1.0665090622537432
"['High CP', 'Low CN', 'Normal Stress', 'High TP']",Positive Delta,0.31683168316831684,0.7111111111111111,1.018754925137904
"['High CP', 'Low CN', 'Positive Delta', 'High TP']",High PostTest,0.3118811881188119,0.9692307692307692,1.0358974358974358
"['High CP', 'Low CN', 'High PostTest', 'High TP']",Positive Delta,0.3118811881188119,0.7325581395348837,1.049480455220188
"['Low CN', 'Positive Delta', 'High TP', 'High CP', 'Normal Stress']",High PostTest,0.3069306930693069,0.96875,1.035383597883598
