Antecedents,Consequents,Support,Confidence,Lift
"['Moderate PreTest', 'Moderate CP', 'Normal Depression', 'High TP']",['Low CN'],0.009900990099009901,1.0,1.5303030303030303
"['Moderate CRF', 'Moderate Depression', 'Normal Stress', 'High TP']",['Low CN'],0.0049504950495049506,1.0,1.5303030303030303
"['Moderate CRF', 'Positive Delta', 'Moderate PostTest', 'High TP']",['Low CN'],0.0049504950495049506,1.0,1.5303030303030303
"['Moderate CRF', 'Moderate PreTest', 'Mild Depression', 'Low TN']",['Low CN'],0.0049504950495049506,1.0,1.5303030303030303
"['Moderate TP', 'Moderate ESF', 'Mild Depression', 'Low TN']",['Low CN'],0.0049504950495049506,1.0,1.5303030303030303
"['Moderate CP', 'Moderate ESF', 'Moderate Anxiety', 'Low TN']",['Low CN'],0.0049504950495049506,1.0,1.5303030303030303
"['Moderate TP', 'Moderate ESF', 'Moderate Anxiety', 'Low TN']",['Low CN'],0.0049504950495049506,1.0,1.5303030303030303
"['Mild Anxiety', 'Moderate Depression']",['Moderate CP'],0.0049504950495049506,0.5,1.5303030303030303
"['Mild Depression', 'Severe Anxiety']",['Moderate CP'],0.0049504950495049506,0.5,1.5303030303030303
"['Moderate PreTest', 'Mild Stress']",['Moderate CP'],0.0049504950495049506,0.5,1.5303030303030303
"['Moderate PreTest', 'Moderate Depression']",['Moderate CP'],0.0049504950495049506,0.5,1.5303030303030303
"['Moderate PreTest', 'Severe Anxiety']",['Moderate CP'],0.0049504950495049506,0.5,1.5303030303030303
['High TN'],['Moderate CN'],0.01485148514851485,0.5,1.507462686567164
['Low TP'],['Moderate CN'],0.0049504950495049506,0.5,1.507462686567164
"['Neutral Delta', 'High CRF']",['Moderate CN'],0.0049504950495049506,0.5,1.507462686567164
"['Mild Depression', 'Severe Anxiety']",['Moderate CN'],0.0049504950495049506,0.5,1.507462686567164
"['Moderate PreTest', 'Mild Stress']",['Moderate CN'],0.0049504950495049506,0.5,1.507462686567164
"['Moderate CP', 'High CRF', 'Moderate ESF']",['Moderate CN'],0.0049504950495049506,0.5,1.507462686567164
"['Moderate TP', 'High CRF', 'Moderate ESF']",['Moderate CN'],0.0049504950495049506,0.5,1.507462686567164
['Severe Depression'],['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High CN', 'High TP']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Moderate CRF', 'High CN']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High CN', 'Normal Depression']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High CN', 'Normal Stress']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Positive Delta', 'High CN']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Low ESF', 'High CRF']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High ESF', 'Neutral Delta']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High TN', 'Normal Depression']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High TN', 'Normal Stress']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Low ESF', 'Mild Depression']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Mild Stress', 'Low TN']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Mild Anxiety', 'Mild Stress']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Mild Anxiety', 'Moderate PostTest']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Mild Stress', 'Neutral Delta']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Neutral Delta', 'Moderate Anxiety']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Low CN', 'High CRF', 'Moderate TP']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Moderate CN', 'Moderate PreTest', 'High CRF']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Moderate PreTest', 'Moderate TN', 'High CRF']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High CRF', 'Negative Delta', 'Normal Anxiety']",['High CP'],0.009900990099009901,1.0,1.4852941176470587
"['Mild Stress', 'High PostTest', 'High ESF']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Moderate CN', 'High ESF', 'High TP']",['High CP'],0.009900990099009901,1.0,1.4852941176470587
"['Mild Anxiety', 'Low CN', 'High ESF']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Moderate CN', 'High ESF', 'Normal Anxiety']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Moderate CRF', 'High ESF', 'Moderate PreTest']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High ESF', 'Moderate TN', 'Normal Depression']",['High CP'],0.009900990099009901,1.0,1.4852941176470587
"['High PreTest', 'Low CN', 'Severe Anxiety']",['High CP'],0.009900990099009901,1.0,1.4852941176470587
"['Low CN', 'Mild Stress', 'Normal Depression']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Low CN', 'Neutral Delta', 'Moderate TN']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Moderate CN', 'Mild Anxiety', 'Moderate PreTest']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Moderate CN', 'Negative Delta', 'Normal Anxiety']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High PreTest', 'Low CN', 'High CRF', 'Mild Depression']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Low CN', 'Moderate TN', 'High CRF', 'Moderate ESF']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Low CN', 'Moderate TN', 'High CRF', 'Normal Depression']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Low CN', 'Moderate TN', 'High CRF', 'Positive Delta']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Moderate TN', 'Normal Stress', 'High CRF', 'Moderate Anxiety']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Moderate CN', 'Normal Depression', 'High CRF', 'Normal Anxiety']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Moderate TN', 'High CRF', 'Normal Anxiety', 'Moderate ESF']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Normal Anxiety', 'High CRF', 'Negative Delta', 'Moderate ESF']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Normal Depression', 'Moderate TN', 'High CRF', 'Normal Anxiety']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Normal Depression', 'High CRF', 'Negative Delta', 'Normal Anxiety']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High PreTest', 'Mild Anxiety', 'High PostTest', 'High ESF']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Mild Anxiety', 'High PostTest', 'High ESF', 'High TP']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Moderate CN', 'High PostTest', 'High ESF', 'High TP']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High PreTest', 'Mild Anxiety', 'High ESF', 'High TP']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High PreTest', 'High ESF', 'Normal Depression', 'Moderate Anxiety']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High ESF', 'Moderate TN', 'Normal Depression', 'High TP']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Moderate CRF', 'High PreTest', 'Low CN', 'Severe Anxiety']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High PreTest', 'Low CN', 'Severe Anxiety', 'Moderate ESF']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Low ESF', 'Low CN', 'Moderate Anxiety', 'High TP']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Low ESF', 'Moderate Anxiety', 'Normal Depression', 'High TP']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Moderate CN', 'Mild Anxiety', 'Positive Delta', 'High TP']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Moderate CN', 'Moderate PreTest', 'Normal Depression', 'High TP']",['High CP'],0.009900990099009901,1.0,1.4852941176470587
"['Moderate PreTest', 'Moderate TN', 'Normal Anxiety', 'High TP']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Moderate CRF', 'Mild Anxiety', 'Low CN', 'Negative Delta']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Normal Depression', 'Low CN', 'Negative Delta', 'Moderate Anxiety']",['High CP'],0.009900990099009901,1.0,1.4852941176470587
"['Moderate CRF', 'Mild Anxiety', 'Negative Delta', 'Low TN']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Moderate CRF', 'Moderate PreTest', 'Mild Depression', 'Low TN']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
['Low PreTest'],['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
['Low TP'],['Positive Delta'],0.009900990099009901,1.0,1.4326241134751774
"['High CN', 'High TP']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['Moderate CRF', 'High CN']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['High CN', 'Normal Depression']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['High CN', 'Normal Stress']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['High CP', 'Moderate Stress']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['Low ESF', 'High CRF']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['High ESF', 'Mild Depression']",['Positive Delta'],0.009900990099009901,1.0,1.4326241134751774
"['Moderate PreTest', 'High TN']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['High TN', 'Normal Depression']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['High TN', 'Normal Stress']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['Moderate Stress', 'High TP']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['Low ESF', 'Mild Depression']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['Mild Stress', 'Low TN']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['Severe Anxiety', 'Low TN']",['Positive Delta'],0.009900990099009901,1.0,1.4326241134751774
"['Low TP', 'Moderate ESF']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['Low TP', 'Normal Stress']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['Moderate PreTest', 'Mild Stress']",['Positive Delta'],0.009900990099009901,1.0,1.4326241134751774
"['Moderate PreTest', 'Moderate Depression']",['Positive Delta'],0.009900990099009901,1.0,1.4326241134751774
"['Moderate Depression', 'Normal Anxiety']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['Moderate PreTest', 'Severe Anxiety']",['Positive Delta'],0.009900990099009901,1.0,1.4326241134751774
"['Severe Anxiety', 'High CP', 'Normal Depression']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['High CP', 'Normal Stress', 'Severe Anxiety']",['Positive Delta'],0.009900990099009901,1.0,1.4326241134751774
"['Moderate CP', 'High CRF', 'High TP']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['Moderate CP', 'Low CN', 'High CRF']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['Low CN', 'High CRF', 'Moderate TP']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['Moderate CP', 'High CRF', 'Low TN']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['Moderate TP', 'High CRF', 'Low TN']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['Moderate Anxiety', 'High CRF', 'Mild Depression']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['Moderate PreTest', 'High CRF', 'Mild Depression']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['Moderate CN', 'Moderate PreTest', 'High CRF']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['Moderate PreTest', 'Moderate CP', 'High CRF']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['Normal Stress', 'Moderate Depression', 'High CRF']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['Moderate PreTest', 'Moderate TN', 'High CRF']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['Moderate PreTest', 'High CRF', 'Moderate TP']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['Moderate TN', 'High CRF', 'Normal Anxiety']",['Positive Delta'],0.009900990099009901,1.0,1.4326241134751774
"['High CRF', 'Normal Anxiety', 'Moderate TP']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['Mild Anxiety', 'Low CN', 'High ESF']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['Moderate CN', 'High ESF', 'Normal Anxiety']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['Moderate CRF', 'High ESF', 'Moderate PreTest']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['Moderate PreTest', 'High ESF', 'Normal Anxiety']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['High ESF', 'Moderate TN', 'Normal Anxiety']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['High ESF', 'Moderate TN', 'Normal Depression']",['Positive Delta'],0.009900990099009901,1.0,1.4326241134751774
"['High ESF', 'Normal Anxiety', 'Moderate TP']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
"['High ESF', 'Normal Depression', 'Moderate TP']",['Positive Delta'],0.009900990099009901,1.0,1.4326241134751774
"['Mild Stress', 'High PostTest', 'Moderate TP']",['Positive Delta'],0.009900990099009901,1.0,1.4326241134751774
"['Mild Stress', 'High PostTest', 'Normal Depression']",['Positive Delta'],0.009900990099009901,1.0,1.4326241134751774
"['Low ESF', 'Low CN', 'Moderate Anxiety']",['Positive Delta'],0.009900990099009901,1.0,1.4326241134751774
"['Low ESF', 'Moderate CP', 'Low CN']",['Positive Delta'],0.0049504950495049506,1.0,1.4326241134751774
