Rule
"['High TN', 'Normal Depression'] --> ['Moderate CRF']"
"['High TN', 'Normal Stress'] --> ['Moderate CRF']"
"['Moderate PreTest', 'High TN'] --> ['Moderate ESF']"
"['High TN', 'Normal Depression'] --> ['Moderate ESF']"
"['High TN', 'Normal Stress'] --> ['Moderate ESF']"
"['Moderate PreTest', 'High TN'] --> ['Normal Depression']"
"['Moderate PreTest', 'High TN'] --> ['Normal Stress']"
"['Moderate PreTest', 'High TN'] --> ['Positive Delta']"
"['High TN', 'Normal Depression'] --> ['Normal Stress']"
"['High TN', 'Normal Depression'] --> ['Positive Delta']"
"['High TN', 'Normal Stress'] --> ['Positive Delta']"
"['Low ESF', 'Mild Depression'] --> ['High TP']"
"['Mild Stress', 'Low TN'] --> ['High TP']"
"['Mild Anxiety', 'Mild Stress'] --> ['High TP']"
"['Mild Anxiety', 'Moderate PostTest'] --> ['High TP']"
"['Moderate PreTest', 'Mild Stress'] --> ['High TP']"
"['Mild Stress', 'Neutral Delta'] --> ['High TP']"
"['Neutral Delta', 'Moderate Anxiety'] --> ['High TP']"
"['Moderate Stress', 'High TP'] --> ['Moderate ESF']"
"['Moderate PreTest', 'Severe Anxiety'] --> ['High TP']"
"['Moderate Stress', 'High TP'] --> ['Positive Delta']"
"['Mild Stress', 'Low TN'] --> ['Low CN']"
"['Severe Anxiety', 'Low TN'] --> ['Low CN']"
"['Low TP', 'Low CN'] --> ['Moderate CRF']"
"['Low TP', 'Low CN'] --> ['Normal Stress']"
"['Low CN', 'Mild Stress'] --> ['Moderate CP']"
"['Low CN', 'Mild Stress'] --> ['Moderate PreTest']"
"['Neutral Delta', 'Moderate Anxiety'] --> ['Low CN']"
"['Positive Delta', 'Moderate PostTest'] --> ['Low CN']"
"['Moderate PreTest', 'Negative Delta'] --> ['Low CN']"
"['Low ESF', 'Mild Depression'] --> ['Moderate CRF']"
"['Low ESF', 'Mild Depression'] --> ['Moderate TN']"
"['Low ESF', 'Mild Depression'] --> ['Normal Stress']"
"['Low ESF', 'Mild Depression'] --> ['Positive Delta']"
"['Mild Anxiety', 'Moderate PostTest'] --> ['Low TN']"
"['Mild Stress', 'Low TN'] --> ['Moderate Anxiety']"
"['Mild Stress', 'Low TN'] --> ['Moderate CRF']"
"['Mild Stress', 'Low TN'] --> ['Moderate ESF']"
"['Mild Stress', 'Low TN'] --> ['Moderate PreTest']"
"['Mild Stress', 'Low TN'] --> ['Normal Depression']"
"['Mild Stress', 'Low TN'] --> ['Positive Delta']"
"['Neutral Delta', 'Moderate Anxiety'] --> ['Low TN']"
"['Positive Delta', 'Moderate PostTest'] --> ['Low TN']"
"['Moderate PreTest', 'Negative Delta'] --> ['Low TN']"
"['Severe Anxiety', 'Low TN'] --> ['Moderate PreTest']"
"['Severe Anxiety', 'Low TN'] --> ['Moderate TP']"
"['Severe Anxiety', 'Low TN'] --> ['Normal Depression']"
"['Severe Anxiety', 'Low TN'] --> ['Normal Stress']"
"['Severe Anxiety', 'Low TN'] --> ['Positive Delta']"
"['Low TP', 'Moderate ESF'] --> ['Moderate CRF']"
"['Low TP', 'Normal Stress'] --> ['Moderate CRF']"
"['Low TP', 'Moderate ESF'] --> ['Positive Delta']"
"['Low TP', 'Normal Stress'] --> ['Positive Delta']"
"['Mild Anxiety', 'Mild Stress'] --> ['Moderate CN']"
"['Mild Anxiety', 'Mild Stress'] --> ['Moderate CRF']"
"['Mild Anxiety', 'Mild Stress'] --> ['Moderate ESF']"
"['Mild Anxiety', 'Mild Stress'] --> ['Moderate TN']"
"['Mild Anxiety', 'Moderate Depression'] --> ['Moderate CP']"
"['Mild Anxiety', 'Moderate Depression'] --> ['Moderate CRF']"
"['Mild Anxiety', 'Moderate Depression'] --> ['Moderate ESF']"
"['Mild Anxiety', 'Moderate Depression'] --> ['Moderate TP']"
"['Mild Anxiety', 'Moderate PostTest'] --> ['Normal Depression']"
"['Mild Anxiety', 'Moderate PostTest'] --> ['Normal Stress']"
"['Mild Depression', 'Severe Anxiety'] --> ['Moderate CN']"
"['Mild Depression', 'Severe Anxiety'] --> ['Moderate CP']"
"['Neutral Delta', 'Mild Depression'] --> ['Moderate CRF']"
"['Neutral Delta', 'Mild Depression'] --> ['Moderate ESF']"
"['Neutral Delta', 'Mild Depression'] --> ['Moderate TN']"
"['Neutral Delta', 'Mild Depression'] --> ['Normal Stress']"
"['Mild Stress', 'Moderate TP'] --> ['Moderate Anxiety']"
"['Moderate PreTest', 'Mild Stress'] --> ['Moderate CN']"
"['Moderate PreTest', 'Mild Stress'] --> ['Moderate CP']"
"['Mild Stress', 'Moderate TP'] --> ['Moderate CP']"
"['Mild Stress', 'Normal Depression'] --> ['Moderate CP']"
"['Moderate PreTest', 'Mild Stress'] --> ['Moderate CRF']"
"['Mild Stress', 'Neutral Delta'] --> ['Moderate CRF']"
"['Moderate PreTest', 'Mild Stress'] --> ['Moderate ESF']"
"['Mild Stress', 'Neutral Delta'] --> ['Moderate ESF']"
"['Mild Stress', 'Normal Depression'] --> ['Moderate ESF']"
"['Moderate PreTest', 'Mild Stress'] --> ['Moderate TN']"
"['Mild Stress', 'Normal Depression'] --> ['Moderate PreTest']"
"['Moderate PreTest', 'Mild Stress'] --> ['Positive Delta']"
"['Neutral Delta', 'Moderate Anxiety'] --> ['Moderate CRF']"
"['Neutral Delta', 'Moderate Anxiety'] --> ['Moderate ESF']"
"['Neutral Delta', 'Moderate Anxiety'] --> ['Normal Stress']"
"['Moderate Depression', 'Normal Anxiety'] --> ['Moderate CN']"
"['Positive Delta', 'Moderate PostTest'] --> ['Moderate CN']"
"['Moderate PreTest', 'Moderate Depression'] --> ['Moderate CP']"
"['Moderate Depression', 'Normal Anxiety'] --> ['Moderate CP']"
"['Positive Delta', 'Moderate PostTest'] --> ['Moderate CP']"
"['Moderate PreTest', 'Negative Delta'] --> ['Moderate CP']"
"['Moderate PreTest', 'Severe Anxiety'] --> ['Moderate CP']"
"['Moderate Depression', 'Normal Anxiety'] --> ['Moderate CRF']"
"['Moderate PreTest', 'Negative Delta'] --> ['Moderate CRF']"
"['Moderate PreTest', 'Moderate Depression'] --> ['Moderate ESF']"
"['Moderate Depression', 'Normal Anxiety'] --> ['Moderate ESF']"
"['Moderate PreTest', 'Moderate Depression'] --> ['Moderate TP']"
"['Moderate PreTest', 'Moderate Depression'] --> ['Positive Delta']"
"['Moderate Depression', 'Normal Anxiety'] --> ['Moderate TN']"
"['Moderate Depression', 'Normal Anxiety'] --> ['Moderate TP']"
"['Moderate Depression', 'Normal Anxiety'] --> ['Normal Stress']"
"['Moderate Depression', 'Normal Anxiety'] --> ['Positive Delta']"
"['Positive Delta', 'Moderate PostTest'] --> ['Moderate ESF']"
"['Moderate PreTest', 'Negative Delta'] --> ['Moderate ESF']"
"['Positive Delta', 'Moderate PostTest'] --> ['Moderate TP']"
"['Positive Delta', 'Moderate PostTest'] --> ['Normal Stress']"
"['Moderate PreTest', 'Severe Anxiety'] --> ['Moderate TN']"
"['Moderate PreTest', 'Negative Delta'] --> ['Moderate TP']"
"['Moderate PreTest', 'Negative Delta'] --> ['Normal Anxiety']"
"['Moderate PreTest', 'Negative Delta'] --> ['Normal Depression']"
"['Moderate PreTest', 'Negative Delta'] --> ['Normal Stress']"
"['Moderate PreTest', 'Severe Anxiety'] --> ['Positive Delta']"
"['High CP', 'High PostTest', 'High CN'] --> ['Moderate ESF']"
"['High PreTest', 'High PostTest', 'High CN'] --> ['Moderate ESF']"
"['High CP', 'Neutral Delta', 'High CRF'] --> ['High PostTest']"
"['High CP', 'Neutral Delta', 'High CRF'] --> ['High PreTest']"
"['High CP', 'Neutral Delta', 'High CRF'] --> ['High TP']"
"['Low CN', 'High CRF', 'Moderate TP'] --> ['High CP']"
"['Moderate CN', 'Moderate PreTest', 'High CRF'] --> ['High CP']"
"['High CP', 'Neutral Delta', 'High CRF'] --> ['Moderate ESF']"
"['Moderate PreTest', 'Moderate TN', 'High CRF'] --> ['High CP']"
"['High CRF', 'Negative Delta', 'Normal Anxiety'] --> ['High CP']"
"['High CP', 'Neutral Delta', 'High CRF'] --> ['Normal Depression']"
"['High CP', 'Neutral Delta', 'High CRF'] --> ['Normal Stress']"
"['Mild Stress', 'High PostTest', 'High ESF'] --> ['High CP']"
"['Moderate CN', 'High ESF', 'High TP'] --> ['High CP']"
"['Mild Anxiety', 'Low CN', 'High ESF'] --> ['High CP']"
"['Moderate CN', 'High ESF', 'Normal Anxiety'] --> ['High CP']"
"['Moderate CRF', 'High ESF', 'Moderate PreTest'] --> ['High CP']"
"['High ESF', 'Moderate TN', 'Normal Depression'] --> ['High CP']"
"['High CP', 'High TN', 'Moderate ESF'] --> ['High PostTest']"
"['High CP', 'Low CN', 'Severe Anxiety'] --> ['High PostTest']"
"['High CP', 'Moderate TP', 'Low TN'] --> ['High PostTest']"
"['High CP', 'Mild Anxiety', 'Moderate Depression'] --> ['High PostTest']"
"['High CP', 'Mild Depression', 'Severe Anxiety'] --> ['High PostTest']"
"['Moderate PreTest', 'High CP', 'Mild Stress'] --> ['High PostTest']"
"['High CP', 'Moderate TP', 'Moderate Anxiety'] --> ['High PostTest']"
"['Moderate PreTest', 'High CP', 'Moderate Depression'] --> ['High PostTest']"
"['Moderate PreTest', 'High CP', 'Severe Anxiety'] --> ['High PostTest']"
"['Severe Anxiety', 'High CP', 'Normal Depression'] --> ['High PostTest']"
"['High CP', 'Normal Stress', 'Severe Anxiety'] --> ['High PostTest']"
"['High PreTest', 'Low CN', 'Severe Anxiety'] --> ['High CP']"
"['High CP', 'Mild Anxiety', 'Moderate Depression'] --> ['High PreTest']"
"['Moderate CN', 'High CP', 'Moderate PostTest'] --> ['High PreTest']"
"['High CP', 'Moderate Depression', 'Normal Stress'] --> ['High PreTest']"
"['High CP', 'Moderate PostTest', 'Moderate TN'] --> ['High PreTest']"
"['Severe Anxiety', 'High CP', 'Normal Depression'] --> ['High PreTest']"
"['High CP', 'High TN', 'Moderate ESF'] --> ['High TP']"
"['High CP', 'High TN', 'Moderate ESF'] --> ['Moderate CRF']"
"['High CP', 'Mild Anxiety', 'Moderate Depression'] --> ['High TP']"
"['Moderate PreTest', 'High CP', 'Mild Stress'] --> ['High TP']"
"['Moderate CN', 'High CP', 'Moderate PostTest'] --> ['High TP']"
"['Moderate PreTest', 'High CP', 'Moderate Depression'] --> ['High TP']"
"['High CP', 'Moderate Depression', 'Normal Stress'] --> ['High TP']"
"['High CP', 'Moderate PostTest', 'Moderate TN'] --> ['High TP']"
"['Moderate PreTest', 'High CP', 'Severe Anxiety'] --> ['High TP']"
"['Severe Anxiety', 'High CP', 'Normal Depression'] --> ['High TP']"
"['High CP', 'Normal Stress', 'Severe Anxiety'] --> ['High TP']"
"['Low CN', 'Mild Stress', 'Normal Depression'] --> ['High CP']"
"['High CP', 'Moderate Depression', 'Normal Stress'] --> ['Low CN']"
"['Low CN', 'Neutral Delta', 'Moderate TN'] --> ['High CP']"
"['Severe Anxiety', 'High CP', 'Normal Depression'] --> ['Low CN']"
"['High CP', 'Normal Stress', 'Severe Anxiety'] --> ['Low CN']"
"['High CP', 'Moderate TP', 'Low TN'] --> ['Moderate PreTest']"
"['High CP', 'Moderate TP', 'Low TN'] --> ['Normal Stress']"
"['Moderate CN', 'Mild Anxiety', 'Moderate PreTest'] --> ['High CP']"
"['High CP', 'Mild Anxiety', 'Moderate Depression'] --> ['Moderate CRF']"
"['Moderate PreTest', 'High CP', 'Mild Stress'] --> ['Moderate CRF']"
"['Moderate PreTest', 'High CP', 'Mild Stress'] --> ['Moderate ESF']"
"['Moderate CN', 'High CP', 'Moderate PostTest'] --> ['Normal Depression']"
"['Moderate CN', 'High CP', 'Moderate PostTest'] --> ['Normal Stress']"
"['Moderate CN', 'Negative Delta', 'Normal Anxiety'] --> ['High CP']"
"['High CP', 'Moderate PostTest', 'Moderate TN'] --> ['Moderate CRF']"
"['Moderate PreTest', 'High CP', 'Severe Anxiety'] --> ['Moderate CRF']"
"['Severe Anxiety', 'High CP', 'Normal Depression'] --> ['Moderate CRF']"
"['High CP', 'Normal Stress', 'Severe Anxiety'] --> ['Moderate CRF']"
"['Moderate PreTest', 'High CP', 'Moderate Depression'] --> ['Moderate ESF']"
"['Moderate PreTest', 'High CP', 'Severe Anxiety'] --> ['Moderate ESF']"
"['Severe Anxiety', 'High CP', 'Normal Depression'] --> ['Moderate ESF']"
"['High CP', 'Normal Stress', 'Severe Anxiety'] --> ['Moderate ESF']"
"['High CP', 'Moderate PostTest', 'Moderate TN'] --> ['Normal Stress']"
"['Severe Anxiety', 'High CP', 'Normal Depression'] --> ['Moderate TN']"
"['Severe Anxiety', 'High CP', 'Normal Depression'] --> ['Normal Stress']"
"['Severe Anxiety', 'High CP', 'Normal Depression'] --> ['Positive Delta']"
"['High CP', 'Normal Stress', 'Severe Anxiety'] --> ['Positive Delta']"
"['Moderate CP', 'High CRF', 'High TP'] --> ['High PostTest']"
"['Neutral Delta', 'High CRF', 'High TP'] --> ['High PostTest']"
"['Low CN', 'High CRF', 'Mild Depression'] --> ['High PostTest']"
"['Moderate CP', 'Low CN', 'High CRF'] --> ['High PostTest']"
"['Low CN', 'Moderate TN', 'High CRF'] --> ['High PostTest']"
"['Low CN', 'High CRF', 'Moderate TP'] --> ['High PostTest']"
"['Moderate CP', 'High CRF', 'Low TN'] --> ['High PostTest']"
"['Moderate TP', 'High CRF', 'Low TN'] --> ['High PostTest']"
"['Moderate Anxiety', 'High CRF', 'Mild Depression'] --> ['High PostTest']"
"['Moderate PreTest', 'High CRF', 'Mild Depression'] --> ['High PostTest']"
"['Positive Delta', 'High CRF', 'Mild Depression'] --> ['High PostTest']"
"['Mild Stress', 'High CRF', 'Moderate ESF'] --> ['High PostTest']"
"['Mild Stress', 'Positive Delta', 'High CRF'] --> ['High PostTest']"
"['Moderate CN', 'Moderate PreTest', 'High CRF'] --> ['High PostTest']"
"['Moderate CN', 'High CRF', 'Normal Anxiety'] --> ['High PostTest']"
"['Moderate CP', 'High CRF', 'Moderate ESF'] --> ['High PostTest']"
"['Moderate CP', 'High CRF', 'Normal Depression'] --> ['High PostTest']"
"['Moderate CP', 'Normal Stress', 'High CRF'] --> ['High PostTest']"
"['Moderate CP', 'Positive Delta', 'High CRF'] --> ['High PostTest']"
"['Moderate Depression', 'High CRF', 'Moderate ESF'] --> ['High PostTest']"
"['Normal Stress', 'Moderate Depression', 'High CRF'] --> ['High PostTest']"
"['Moderate TP', 'High CRF', 'Moderate ESF'] --> ['High PostTest']"
"['High CRF', 'Severe Anxiety', 'Moderate ESF'] --> ['High PostTest']"
"['Moderate PreTest', 'Moderate TN', 'High CRF'] --> ['High PostTest']"
"['Moderate PreTest', 'High CRF', 'Moderate TP'] --> ['High PostTest']"
"['Moderate TN', 'High CRF', 'Normal Anxiety'] --> ['High PostTest']"
"['High CRF', 'Normal Anxiety', 'Moderate TP'] --> ['High PostTest']"
"['High CRF', 'Normal Depression', 'Moderate TP'] --> ['High PostTest']"
"['Normal Stress', 'High CRF', 'Moderate TP'] --> ['High PostTest']"
"['Positive Delta', 'High CRF', 'Moderate TP'] --> ['High PostTest']"
"['High CRF', 'Negative Delta', 'Normal Anxiety'] --> ['High PostTest']"
"['Neutral Delta', 'High CRF', 'Normal Depression'] --> ['High PostTest']"
"['Normal Stress', 'Neutral Delta', 'High CRF'] --> ['High PostTest']"
"['Normal Stress', 'High CRF', 'Severe Anxiety'] --> ['High PostTest']"
"['Neutral Delta', 'High CRF', 'High TP'] --> ['High PreTest']"
"['Moderate CP', 'High CRF', 'Moderate ESF'] --> ['High PreTest']"
"['Normal Stress', 'Moderate Depression', 'High CRF'] --> ['High PreTest']"
"['Moderate TP', 'High CRF', 'Moderate ESF'] --> ['High PreTest']"
"['High CRF', 'Severe Anxiety', 'Moderate ESF'] --> ['High PreTest']"
"['Moderate TN', 'High CRF', 'Normal Anxiety'] --> ['High PreTest']"
"['Neutral Delta', 'High CRF', 'Normal Depression'] --> ['High PreTest']"
"['Normal Stress', 'Neutral Delta', 'High CRF'] --> ['High PreTest']"
"['Low CN', 'High CRF', 'Mild Depression'] --> ['High TP']"
"['Moderate CP', 'High CRF', 'High TP'] --> ['Low CN']"
"['Moderate CP', 'High CRF', 'High TP'] --> ['Low TN']"
"['Moderate CP', 'High CRF', 'High TP'] --> ['Normal Depression']"
"['Moderate CP', 'High CRF', 'High TP'] --> ['Normal Stress']"
"['Moderate CP', 'High CRF', 'High TP'] --> ['Positive Delta']"
"['Neutral Delta', 'High CRF', 'High TP'] --> ['Moderate ESF']"
"['Moderate PreTest', 'Moderate TN', 'High CRF'] --> ['High TP']"
"['High CRF', 'Negative Delta', 'Normal Anxiety'] --> ['High TP']"
"['Neutral Delta', 'High CRF', 'High TP'] --> ['Normal Depression']"
"['Neutral Delta', 'High CRF', 'High TP'] --> ['Normal Stress']"
"['Moderate CP', 'Low CN', 'High CRF'] --> ['Low TN']"
"['Low CN', 'High CRF', 'Moderate TP'] --> ['Low TN']"
"['Low CN', 'High CRF', 'Mild Depression'] --> ['Moderate ESF']"
"['Low CN', 'High CRF', 'Mild Depression'] --> ['Normal Stress']"
"['Moderate CP', 'Low CN', 'High CRF'] --> ['Normal Depression']"
"['Moderate CP', 'Low CN', 'High CRF'] --> ['Normal Stress']"
"['Moderate CP', 'Low CN', 'High CRF'] --> ['Positive Delta']"
"['Low CN', 'Moderate PostTest', 'High CRF'] --> ['Normal Depression']"
"['Low CN', 'Moderate PostTest', 'High CRF'] --> ['Normal Stress']"
"['Low CN', 'High CRF', 'Moderate TP'] --> ['Moderate PreTest']"
"['Low CN', 'High CRF', 'Moderate TP'] --> ['Normal Anxiety']"
"['Low CN', 'High CRF', 'Moderate TP'] --> ['Normal Depression']"
"['Low CN', 'High CRF', 'Moderate TP'] --> ['Normal Stress']"
"['Low CN', 'High CRF', 'Moderate TP'] --> ['Positive Delta']"
"['Moderate CP', 'High CRF', 'Low TN'] --> ['Normal Depression']"
"['Moderate CP', 'High CRF', 'Low TN'] --> ['Normal Stress']"
